"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Nuestro equipo femenino <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
#tupuedesconseguirloquequieras #mujer y #motor #rally #inclusion #discapacidad… https://t.co/dqKRYD57T1",FALSE,9,NA,"2018-06-11 19:59:52",TRUE,NA,"1006264773443547136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sin_Ba_Driving",3,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B4><U+00B8> Los hábitos que te producen infecciones de orina y quizás no lo sepas #Mujer https://t.co/BCk7diIapz",FALSE,0,NA,"2018-06-11 03:55:51",FALSE,NA,"1006022172601671680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ErikaBacque",0,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B4><U+00B8> Los hábitos que te producen infecciones de orina y quizás no lo sepas #Mujer https://t.co/8nTvnk3lSA",FALSE,0,NA,"2018-06-10 19:19:13",FALSE,NA,"1005892157104951296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AinaraLucumi",0,FALSE,FALSE,NA,NA
"Los hábitos que te producen infecciones de orina y quizás no lo sepas #Mujer https://t.co/8nTvnk3lSA",FALSE,0,NA,"2018-06-10 09:55:11",FALSE,NA,"1005750211514454016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AinaraLucumi",0,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B4><U+00B9> Los hábitos que te producen infecciones de orina y quizás no lo sepas #Mujer https://t.co/8nTvnk3lSA",FALSE,0,NA,"2018-06-09 11:08:06",FALSE,NA,"1005406177755385856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AinaraLucumi",0,FALSE,FALSE,NA,NA
"¿#SabíasQue la #mujer tiene de promedio aproximadamente 500 períodos durante su vida?
#Curiosidades",FALSE,0,NA,"2018-06-08 14:54:01",FALSE,NA,"1005100640421310464",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Clinica_Carmen",0,FALSE,FALSE,NA,NA
"Los hábitos que te producen infecciones de orina y quizás no lo sepas #Mujer https://t.co/BCk7diIapz",FALSE,0,NA,"2018-06-08 11:48:38",FALSE,NA,"1005053989119983616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ErikaBacque",0,FALSE,FALSE,NA,NA
"ENTREVISTA - Hablamos con Helena Cosano II, escritora, diplomática y traductora literaria, de la mano de Alexa Mend… https://t.co/GLOBWvcRuR",FALSE,2,NA,"2018-06-08 10:20:34",TRUE,NA,"1005031823867564032",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MMujerOnline",0,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B4><U+00B9> Los hábitos que te producen infecciones de orina y quizás no lo sepas #Mujer https://t.co/BCk7diIapz",FALSE,0,NA,"2018-06-08 05:56:28",FALSE,NA,"1004965363816304640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ErikaBacque",0,FALSE,FALSE,NA,NA
"Portada de la (difunta) Revista #Mujer de @latercera de 2007 (aprox.) Con su especial aniversario... Entre ellas:… https://t.co/e6LOOYE519",FALSE,5,NA,"2018-06-06 23:40:51",TRUE,NA,"1004508447629611008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","GOLPEDIRECTO",0,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B4><U+00B6> Los hábitos que te producen infecciones de orina y quizás no lo sepas #Mujer https://t.co/BCk7diIapz",FALSE,0,NA,"2018-06-06 17:13:59",FALSE,NA,"1004411091592597504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ErikaBacque",0,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B4><U+00B6> Los hábitos que te producen infecciones de orina y quizás no lo sepas #Mujer https://t.co/8nTvnk3lSA",FALSE,0,NA,"2018-06-06 12:53:34",FALSE,NA,"1004345555290677248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AinaraLucumi",0,FALSE,FALSE,NA,NA
"RT @FeriaLibrolpa: Con un incremento del 50% en ventas en el sector #juvenil la #FeriadelLibroLPGC18, una feria que en su 30ª edición fue d…",FALSE,0,NA,"2018-06-05 14:21:37",FALSE,NA,"1004005326209904640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vigilanteradio",5,TRUE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B2><U+0096> Chaqueta Dorada de Lentejuelas <ed><U+00A0><U+00BD><ed><U+00B2><U+0096>

@dhiona_store 
Link Tienda: https://t.co/kZm5HQQMsS 

#dhionastore #ventas… https://t.co/a7FzfVfyow",FALSE,0,NA,"2018-06-05 12:01:02",TRUE,NA,"1003969946261614592",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mariamartinmoda",0,FALSE,FALSE,NA,NA
"Con un incremento del 50% en ventas en el sector #juvenil la #FeriadelLibroLPGC18, una feria que en su 30ª edición… https://t.co/5nneLI8xbs",FALSE,12,NA,"2018-06-05 10:39:26",TRUE,NA,"1003949409254674432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FeriaLibrolpa",5,FALSE,FALSE,NA,NA
"Adiós a la quimioterapia #salud #mujer #medicina #Cancer  https://t.co/us6ysNZM68",FALSE,1,NA,"2018-06-05 09:23:12",FALSE,NA,"1003930225800032256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","centroyushan",0,FALSE,FALSE,NA,NA
"Inclusión, igualdad de condiciones...para nada señores! A por el #empoderamiento de la #mujer .  Para increíble que… https://t.co/a142GAyv3a",FALSE,0,NA,"2018-06-05 05:35:25",TRUE,NA,"1003872902004072448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JulHonorato",0,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B4><U+00B5> Los hábitos que te producen infecciones de orina y quizás no lo sepas #Mujer https://t.co/BCk7diIapz",FALSE,0,NA,"2018-06-04 14:59:55",FALSE,NA,"1003652574527066112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ErikaBacque",0,FALSE,FALSE,NA,NA
"En GINEFEM contamos con un equipo de #especialistas con amplia experiencia y actualizados con los últimos avances e… https://t.co/fczEQofRRI",FALSE,0,NA,"2018-06-04 13:38:14",TRUE,NA,"1003632020050841600",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Ginefem",0,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B4><U+00B5> Los hábitos que te producen infecciones de orina y quizás no lo sepas #Mujer https://t.co/8nTvnjLKu0",FALSE,0,NA,"2018-06-04 07:42:17",FALSE,NA,"1003542440093945856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AinaraLucumi",0,FALSE,FALSE,NA,NA
"RT @MMujerOnline: #Opera es nombre de #mujer. Anoche, entre bambalinas, las intérpretes femeninas de #LaTraviata pudieron disfrutar de nues…",FALSE,0,NA,"2018-06-03 16:48:18",FALSE,NA,"1003317463130476544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alessandrah1975",2,TRUE,FALSE,NA,NA
"#Opera es nombre de #mujer. Anoche, entre bambalinas, las intérpretes femeninas de #LaTraviata pudieron disfrutar d… https://t.co/B0ola0YX01",FALSE,4,NA,"2018-06-03 11:15:59",TRUE,NA,"1003233830470344704",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MMujerOnline",2,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B5><U+00B6><U+2600><U+FE0F> Gafas de Sol Retro <U+2600><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B5><U+00B6>

@dhiona_store 
Link Tienda: https://t.co/kZm5HQQMsS 

#dhionastore #yelp #tiendaonline… https://t.co/YMa8LoFp5Q",FALSE,0,NA,"2018-06-03 10:01:33",TRUE,NA,"1003215100910727168",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mariamartinmoda",0,FALSE,FALSE,NA,NA
